日期,颱風編號,颱風生成時間,颱風消散時間,海上警報,陸上警報,近臺強度,侵臺路徑分類
2014/3/19,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/18,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/17,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/16,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/15,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/14,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/13,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/12,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/11,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/10,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/9,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/8,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/7,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/6,無資料,無資料,無資料,0,0,無資料,無資料
2014/3/5,201403,2014/2/28 12:00,2014/3/5 18:00,0,0,無資料,無資料
2014/3/4,201403,2014/2/28 12:00,2014/3/5 18:00,0,0,無資料,無資料
2014/3/3,201403,2014/2/28 12:00,2014/3/5 18:00,0,0,無資料,無資料
2014/3/2,201403,2014/2/28 12:00,2014/3/5 18:00,0,0,無資料,無資料
2014/3/1,201403,2014/2/28 12:00,2014/3/5 18:00,0,0,無資料,無資料
2014/2/28,201403,2014/2/28 12:00,2014/3/5 18:00,0,0,無資料,無資料
2014/2/27,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/26,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/25,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/24,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/23,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/22,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/21,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/20,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/19,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/18,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/17,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/16,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/15,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/14,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/13,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/12,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/11,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/10,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/9,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/8,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/7,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/6,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/5,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/4,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/3,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/2,無資料,無資料,無資料,0,0,無資料,無資料
2014/2/1,201402,2014/1/31 00:00,2014/2/1 12:00,0,0,無資料,無資料
2014/1/31,201402,2014/1/31 00:00,2014/2/1 12:00,0,0,無資料,無資料
2014/1/30,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/29,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/28,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/27,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/26,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/25,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/24,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/23,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/22,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/21,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/20,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/19,201401,2014/1/18 00:00,2014/1/19 18:00,0,0,無資料,無資料
2014/1/18,201401,2014/1/18 00:00,2014/1/19 18:00,0,0,無資料,無資料
2014/1/17,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/16,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/15,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/14,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/13,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/12,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/11,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/10,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/9,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/8,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/7,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/6,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/5,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/4,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/3,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/2,無資料,無資料,無資料,0,0,無資料,無資料
2014/1/1,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/31,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/30,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/29,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/28,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/27,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/26,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/25,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/24,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/23,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/22,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/21,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/20,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/19,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/18,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/17,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/16,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/15,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/14,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/13,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/12,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/11,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/10,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/9,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/8,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/7,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/6,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/5,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/4,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/3,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/2,無資料,無資料,無資料,0,0,無資料,無資料
2013/12/1,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/30,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/29,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/28,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/27,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/26,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/25,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/24,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/23,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/22,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/21,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/20,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/19,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/18,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/17,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/16,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/15,201331,2013/11/14 12:00,2013/11/15 00:00,0,0,無資料,無資料
2013/11/14,201331,2013/11/14 12:00,2013/11/15 00:00,0,0,無資料,無資料
2013/11/13,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/12,無資料,無資料,無資料,0,0,無資料,無資料
2013/11/11,201330,2013/11/4 00:00,2013/11/11 12:00,0,0,無資料,無資料
2013/11/10,201330,2013/11/4 00:00,2013/11/11 12:00,0,0,無資料,無資料
2013/11/9,201330,2013/11/4 00:00,2013/11/11 12:00,0,0,無資料,無資料
2013/11/8,201330,2013/11/4 00:00,2013/11/11 12:00,0,0,無資料,無資料
2013/11/7,201330,2013/11/4 00:00,2013/11/11 12:00,0,0,無資料,無資料
2013/11/6,201330,2013/11/4 00:00,2013/11/11 12:00,0,0,無資料,無資料
2013/11/5,201330,2013/11/4 00:00,2013/11/11 12:00,0,0,無資料,無資料
2013/11/4,201330,2013/11/4 00:00,2013/11/11 12:00,0,0,無資料,無資料
2013/11/3,201329,2013/10/29 18:00,2013/11/4 12:00,0,0,無資料,無資料
2013/11/2,201329,2013/10/29 18:00,2013/11/4 12:00,0,0,無資料,無資料
2013/11/1,201329,2013/10/29 18:00,2013/11/4 12:00,0,0,無資料,無資料
2013/10/31,201329,2013/10/29 18:00,2013/11/4 12:00,0,0,無資料,無資料
2013/10/30,201329,2013/10/29 18:00,2013/11/4 12:00,0,0,無資料,無資料
2013/10/29,201329,2013/10/29 18:00,2013/11/4 12:00,0,0,無資料,無資料
2013/10/28,無資料,無資料,無資料,0,0,無資料,無資料
2013/10/27,無資料,無資料,無資料,0,0,無資料,無資料
2013/10/26,201328,2013/10/20 18:00,2013/10/26 12:00,0,0,無資料,無資料
2013/10/25,201328,2013/10/20 18:00,2013/10/26 12:00,0,0,無資料,無資料
2013/10/24,201328,2013/10/20 18:00,2013/10/26 12:00,0,0,無資料,無資料
2013/10/23,201328,2013/10/20 18:00,2013/10/26 12:00,0,0,無資料,無資料
2013/10/22,201328,2013/10/20 18:00,2013/10/26 12:00,0,0,無資料,無資料
2013/10/21,201327,2013/10/16 12:00,2013/10/26 00:00,0,0,無資料,無資料
2013/10/20,201327,2013/10/16 12:00,2013/10/26 00:00,0,0,無資料,無資料
2013/10/19,201327,2013/10/16 12:00,2013/10/26 00:00,0,0,無資料,無資料
2013/10/18,201327,2013/10/16 12:00,2013/10/26 00:00,0,0,無資料,無資料
2013/10/17,201327,2013/10/16 12:00,2013/10/26 00:00,0,0,無資料,無資料
2013/10/16,201326,2013/10/10 18:00,2013/10/16 06:00,0,0,無資料,無資料
2013/10/15,201326,2013/10/10 18:00,2013/10/16 06:00,0,0,無資料,無資料
2013/10/14,201326,2013/10/10 18:00,2013/10/16 06:00,0,0,無資料,無資料
2013/10/13,201326,2013/10/10 18:00,2013/10/16 06:00,0,0,無資料,無資料
2013/10/12,201325,2013/10/9 12:00,2013/10/15 12:00,0,0,無資料,無資料
2013/10/11,201325,2013/10/9 12:00,2013/10/15 12:00,0,0,無資料,無資料
2013/10/10,201325,2013/10/9 12:00,2013/10/15 12:00,0,0,無資料,無資料
2013/10/9,201325,2013/10/9 12:00,2013/10/15 12:00,0,0,無資料,無資料
2013/10/8,201324,2013/10/4 06:00,2013/10/8 18:00,0,0,無資料,無資料
2013/10/7,201324,2013/10/4 06:00,2013/10/8 18:00,0,0,無資料,無資料
2013/10/6,201324,2013/10/4 06:00,2013/10/8 18:00,0,0,無資料,無資料
2013/10/5,201323,2013/9/30 12:00,2013/10/7 06:00,1,1,中度,1
2013/10/4,201323,2013/9/30 12:00,2013/10/7 06:00,1,1,中度,1
2013/10/3,201323,2013/9/30 12:00,2013/10/7 06:00,1,1,中度,1
2013/10/2,201322,2013/9/30 00:00,2013/10/2 12:00,0,0,無資料,無資料
2013/10/1,201322,2013/9/30 00:00,2013/10/2 12:00,0,0,無資料,無資料
2013/9/30,201321,2013/9/27 06:00,2013/10/1 00:00,0,0,無資料,無資料
2013/9/29,201321,2013/9/27 06:00,2013/10/1 00:00,0,0,無資料,無資料
2013/9/28,201321,2013/9/27 06:00,2013/10/1 00:00,0,0,無資料,無資料
2013/9/27,201320,2013/9/21 06:00,2013/9/27 00:00,0,0,無資料,無資料
2013/9/26,201320,2013/9/21 06:00,2013/9/27 00:00,0,0,無資料,無資料
2013/9/25,201320,2013/9/21 06:00,2013/9/27 00:00,0,0,無資料,無資料
2013/9/24,201320,2013/9/21 06:00,2013/9/27 00:00,0,0,無資料,無資料
2013/9/23,201319,2013/9/16 18:00,2013/9/23 06:00,1,1,強烈,5
2013/9/22,201319,2013/9/16 18:00,2013/9/23 06:00,1,1,強烈,5
2013/9/21,201319,2013/9/16 18:00,2013/9/23 06:00,1,1,強烈,5
2013/9/20,201319,2013/9/16 18:00,2013/9/23 06:00,1,1,強烈,5
2013/9/19,201319,2013/9/16 18:00,2013/9/23 06:00,1,1,強烈,5
2013/9/18,201319,2013/9/16 18:00,2013/9/23 06:00,1,1,強烈,5
2013/9/17,201318,2013/9/13 00:00,2013/9/16 12:00,0,0,無資料,無資料
2013/9/16,201318,2013/9/13 00:00,2013/9/16 12:00,0,0,無資料,無資料
2013/9/15,201318,2013/9/13 00:00,2013/9/16 12:00,0,0,無資料,無資料
2013/9/14,201318,2013/9/13 00:00,2013/9/16 12:00,0,0,無資料,無資料
2013/9/13,201318,2013/9/13 00:00,2013/9/16 12:00,0,0,無資料,無資料
2013/9/12,無資料,無資料,無資料,0,0,無資料,無資料
2013/9/11,無資料,無資料,無資料,0,0,無資料,無資料
2013/9/10,無資料,無資料,無資料,0,0,無資料,無資料
2013/9/9,無資料,無資料,無資料,0,0,無資料,無資料
2013/9/8,無資料,無資料,無資料,0,0,無資料,無資料
2013/9/7,無資料,無資料,無資料,0,0,無資料,無資料
2013/9/6,無資料,無資料,無資料,0,0,無資料,無資料
2013/9/5,無資料,無資料,無資料,0,0,無資料,無資料
2013/9/4,201317,2013/9/1 18:00,2013/9/4 00:00,0,0,無資料,無資料
2013/9/3,201317,2013/9/1 18:00,2013/9/4 00:00,0,0,無資料,無資料
2013/9/2,201316,2013/9/1 00:00,2013/9/4 00:00,0,0,無資料,無資料
2013/9/1,201316,2013/9/1 00:00,2013/9/4 00:00,0,0,無資料,無資料
2013/8/31,無資料,無資料,無資料,0,0,無資料,無資料
2013/8/30,201315,2013/8/26 06:00,2013/8/30 18:00,1,1,輕度,6
2013/8/29,201315,2013/8/26 06:00,2013/8/30 18:00,1,1,輕度,6
2013/8/28,201315,2013/8/26 06:00,2013/8/30 18:00,1,1,輕度,6
2013/8/27,201315,2013/8/26 06:00,2013/8/30 18:00,1,1,輕度,6
2013/8/26,201315,2013/8/26 06:00,2013/8/30 18:00,1,1,輕度,6
2013/8/25,201313,2013/8/18 06:00,2013/8/25 12:00,0,0,無資料,無資料
2013/8/24,201313,2013/8/18 06:00,2013/8/25 12:00,0,0,無資料,無資料
2013/8/23,201313,2013/8/18 06:00,2013/8/25 12:00,0,0,無資料,無資料
2013/8/22,201312,2013/8/18 00:00,2013/8/22 18:00,1,1,輕度,1
2013/8/21,201312,2013/8/18 00:00,2013/8/22 18:00,1,1,輕度,1
2013/8/20,201312,2013/8/18 00:00,2013/8/22 18:00,1,1,輕度,1
2013/8/19,201314,2013/8/19 12:00,2013/8/19 18:00,0,0,無資料,無資料
2013/8/18,201313,2013/8/18 06:00,2013/8/25 12:00,0,0,無資料,無資料
2013/8/17,無資料,無資料,無資料,0,0,無資料,無資料
2013/8/16,無資料,無資料,無資料,0,0,無資料,無資料
2013/8/15,201311,2013/8/9 18:00,2013/8/15 12:00,0,0,無資料,無資料
2013/8/14,201311,2013/8/9 18:00,2013/8/15 12:00,0,0,無資料,無資料
2013/8/13,201311,2013/8/9 18:00,2013/8/15 12:00,0,0,無資料,無資料
2013/8/12,201311,2013/8/9 18:00,2013/8/15 12:00,0,0,無資料,無資料
2013/8/11,201311,2013/8/9 18:00,2013/8/15 12:00,0,0,無資料,無資料
2013/8/10,201311,2013/8/9 18:00,2013/8/15 12:00,0,0,無資料,無資料
2013/8/9,201311,2013/8/9 18:00,2013/8/15 12:00,0,0,無資料,無資料
2013/8/8,201310,2013/8/6 12:00,2013/8/8 00:00,0,0,無資料,無資料
2013/8/7,201310,2013/8/6 12:00,2013/8/8 00:00,0,0,無資料,無資料
2013/8/6,201310,2013/8/6 12:00,2013/8/8 00:00,0,0,無資料,無資料
2013/8/5,無資料,無資料,無資料,0,0,無資料,無資料
2013/8/4,無資料,無資料,無資料,0,0,無資料,無資料
2013/8/3,201309,2013/7/31 00:00,2013/8/3 12:00,0,0,無資料,無資料
2013/8/2,201309,2013/7/31 00:00,2013/8/3 12:00,0,0,無資料,無資料
2013/8/1,201309,2013/7/31 00:00,2013/8/3 12:00,0,0,無資料,無資料
2013/7/31,201309,2013/7/31 00:00,2013/8/3 12:00,0,0,無資料,無資料
2013/7/30,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/29,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/28,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/27,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/26,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/25,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/24,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/23,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/22,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/21,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/20,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/19,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/18,201308,2013/7/17 00:00,2013/7/18 18:00,1,0,輕度,無資料
2013/7/17,201308,2013/7/17 00:00,2013/7/18 18:00,1,0,輕度,無資料
2013/7/16,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/15,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/14,201307,2013/7/8 00:00,2013/7/14 00:00,1,1,強烈,2
2013/7/13,201307,2013/7/8 00:00,2013/7/14 00:00,1,1,強烈,2
2013/7/12,201307,2013/7/8 00:00,2013/7/14 00:00,1,1,強烈,2
2013/7/11,201307,2013/7/8 00:00,2013/7/14 00:00,1,1,強烈,2
2013/7/10,201307,2013/7/8 00:00,2013/7/14 00:00,1,1,強烈,2
2013/7/9,201307,2013/7/8 00:00,2013/7/14 00:00,1,1,強烈,2
2013/7/8,201307,2013/7/8 00:00,2013/7/14 00:00,1,1,強烈,2
2013/7/7,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/6,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/5,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/4,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/3,無資料,無資料,無資料,0,0,無資料,無資料
2013/7/2,201306,2013/6/28 12:00,2013/7/2 12:00,0,0,無資料,無資料
2013/7/1,201306,2013/6/28 12:00,2013/7/2 12:00,0,0,無資料,無資料
2013/6/30,201306,2013/6/28 12:00,2013/7/2 12:00,0,0,無資料,無資料
2013/6/29,201306,2013/6/28 12:00,2013/7/2 12:00,0,0,無資料,無資料
2013/6/28,201306,2013/6/28 12:00,2013/7/2 12:00,0,0,無資料,無資料
2013/6/27,無資料,無資料,無資料,0,0,無資料,無資料
2013/6/26,無資料,無資料,無資料,0,0,無資料,無資料
2013/6/25,無資料,無資料,無資料,0,0,無資料,無資料
2013/6/24,201305,2013/6/21 00:00,2013/6/24 06:00,0,0,無資料,無資料
2013/6/23,201305,2013/6/21 00:00,2013/6/24 06:00,0,0,無資料,無資料
2013/6/22,201305,2013/6/21 00:00,2013/6/24 06:00,0,0,無資料,無資料
2013/6/21,201304,2013/6/18 00:00,2013/6/21 00:00,0,0,無資料,無資料
2013/6/20,201304,2013/6/18 00:00,2013/6/21 00:00,0,0,無資料,無資料
2013/6/19,201304,2013/6/18 00:00,2013/6/21 00:00,0,0,無資料,無資料
2013/6/18,201304,2013/6/18 00:00,2013/6/21 00:00,0,0,無資料,無資料
2013/6/17,無資料,無資料,無資料,0,0,無資料,無資料
2013/6/16,無資料,無資料,無資料,0,0,無資料,無資料
2013/6/15,無資料,無資料,無資料,0,0,無資料,無資料
2013/6/14,無資料,無資料,無資料,0,0,無資料,無資料
2013/6/13,無資料,無資料,無資料,0,0,無資料,無資料
2013/6/12,201303,2013/6/8 12:00,2013/6/12 18:00,0,0,無資料,無資料
2013/6/11,201303,2013/6/8 12:00,2013/6/12 18:00,0,0,無資料,無資料
